Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age,emotion,shazam_link
359,eddie cochran,i'm alone because i love you,1957,pop,heart true sorry yesterday kiss bring pain yesterday turn rain heart,11,0.0043859651017554,0.0043859650872365,0.0043859657117199,0.0043859649430193,0.0043859649502946,0.0043859649866351,0.2340689924973,0.0043859652727781,0.0043859651123729,0.0043859660409251,0.0043859649603322,0.0043859653023676,0.0043859649257989,0.0043859649281083,0.6276115407232756,0.0043859649174147,0.4270551283439835,0.5771863702792093,0.8835340196124696,0.0005627530364372,0.4888705688375928,0.380361028292375,sadness,0.9,sadness,https://www.shazam.com/track/43909379/im-alone-because-i-love-you
360,johnny mathis,i've grown accustomed to her face,1957,pop,grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenely independent content surely grow accustom look accustom voice accustom face grow accustom face make begin get hear good morning joy woes highs low second nature like breathe breathe grateful woman easy forget like habit break grow accustom accustom face,59,0.0014619883097442,0.3575085395829466,0.242940252338741,0.0014619887176973,0.0014619883065279,0.0014619883378489,0.0561451701533326,0.0014619883514541,0.0014619883438107,0.0608613577252945,0.0014619883897693,0.0014619884832751,0.0014619883365315,0.2075133070307023,0.0014619884066941,0.0560255240712994,0.2364345283223221,0.5983642283926877,0.8614456440217311,0.0013866396761133,0.1220115416323165,0.3012794793991563,violence,0.9,anger,https://www.shazam.com/track/55868446/ive-grown-accustomed-to-her-face
367,andy williams,speak softly love,1957,pop,speak softly hold warm heart feel word tender tremble moments start world share know winecolored days warm deep nights speak softly hear vow live life becauause come world softly winecolored days warm deep nights speak softly hear vow live life becauause come world softly,44,0.001697793013041,0.0016977930061655,0.4591839257000807,0.0016977928947845,0.0016977928739309,0.0016977928707634,0.0744678231422663,0.0016977929857469,0.0016977929075299,0.2472037021641749,0.0016977928871175,0.0016977929669363,0.0016977929016478,0.0016977929039782,0.1936776549194921,0.0016977931587458,0.3144156828766382,0.618311411942671,0.4528106955930679,0.0023886639676113,0.1663231657048639,0.2852629631676183,world/life,0.9,love,https://www.shazam.com/track/10956632/speak-softly-love-love-theme-from-the-godfather
368,the chordettes,teen age goodnight,1957,pop,goodnight goodnight goodnight goodnight school dance dim light hold close moment whisper teenage goodnight darling dearest right kiss prove dream goodnight goodnight hold close moment whisper teenage goodnight darling dearest right kiss prove dream wonderful teenage goodnight goodnight goodnight,39,0.0023923445088593,0.0023923445155737,0.0023923446080386,0.1000448786149365,0.0023923445239763,0.0023923445191267,0.6918134649890829,0.0023923445765622,0.0023923446761094,0.0023923445059688,0.0500174567141198,0.1222390315586286,0.002392344497608,0.0023923445488885,0.002392344519488,0.0023923444983827,0.3154987544676703,0.5384970386893315,0.7349394929111376,0.0,0.4672300082440231,0.2352113499440623,romantic,0.9,fear,https://www.shazam.com/track/55077995/teenage-goodnight
370,harry belafonte,"love, love alone",1957,pop,cause leave throne cause leave throne december hear talk give throne york cause leave throne great cause abdicate cause leave throne say sorry grieve help leave cause leave throne power buy leave yacht boat cause leave throne flute play halove cause money store leave lady baltimore cause leave throne donut know simpson bone cause leave throne cause leave throne december windsor go kick cause leave throne cause leave throne cause leave throne lova cause leave throne cause leave throne cause leave throne sound double kiss cause leave throne sound double kiss cause leave throne lova,95,0.0008488965139301,0.0008488965362803,0.0008488964554639,0.0008488964524891,0.0008488964480066,0.000848896470761,0.0341133613441205,0.2782128084871143,0.1559139699292766,0.0309331981511406,0.1392036371088387,0.0008488964410978,0.0008488965249224,0.0008488964572396,0.3308426573156505,0.0008488964695046,0.5743528647243584,0.533035920313822,0.9347388903000908,4.949392712550607e-06,0.7897774113767518,0.2382144467374756,sadness,0.9,sadness,https://www.shazam.com/track/64287172/love-love-alone
373,the keynotes,now i know,1957,pop,motion ought get heartache situation bring need help sure push push shove time fall lie know game play clearly eye heart walk high time move apart push push shove push push push shove push talk mistake deep hard need follow want face emotion emotion go push push shove push push shove,51,0.0013157894980444,0.0013157895810037,0.0013157895574317,0.0013157896327676,0.0013157896616481,0.0013157895942444,0.0013157894917506,0.2633488454269601,0.0013157895649175,0.001315789628926,0.0013157895388276,0.0734127203795137,0.0013157894758306,0.001315789498156,0.3162970773942071,0.0013157896389828,0.4357197010722409,0.7064071994461963,0.8082327391894973,2.327935222672065e-06,0.9031327287716404,0.6206087717654445,sadness,0.9,anger,https://www.shazam.com/track/63598005/now-i-know
374,the keynotes,tell me you love me,1957,pop,haha fuck liar matter belong right play role matter belong like peas pod pause cause stop foreal talk shit tell feel drill baby spill feel table tryna build prolly fuck pill wouldn mind little headache runnin round wouldn mind little night joke prolly high tell sound right time hammer time yeah workin overtime fuckin like kill need alibi benjis like spend cause fuck chocolates fuck watch fuck gimmicks deposit money talk change topic change pocket leave insane asylum leave million problems thats million problems need million reason breathe million reason leave fuck doubt fuck down stick hold hold matter belong right play role matter prolly bali prolly pass poly shit real wasn real wouldn bother come straight dollar shit leave crib party crib thats shawty imma pick fuck party fetti like carti stick small show garden premonition premonition future motherfuck inhibitions bring inhibitions future front girl right girl yeah miss beat miss note money keynote funny get bag funny bitch background funny funny want funny tryna save want matter belong right play role matter matter,175,0.0115196346871093,0.0004244482528088,0.1213451386526162,0.0483761437593213,0.0264626007569696,0.0173004604506273,0.0004244482548885,0.1729060204713605,0.5299379148830846,0.0190765163616348,0.0004244482398267,0.0004244482283639,0.0004244482212555,0.0266408610892763,0.0004244482437068,0.0226146746977736,0.2147730965016788,0.6939209804374021,0.9528111976016042,0.0,0.1354080791426216,0.1861607689849773,obscene,0.9,anger,https://www.shazam.com/track/83467426/tell-me-you-love-me
376,lavern baker,still,1957,pop,place darling miss magic touch need share embrace darling grieve come darling leave heart ache break place darling,18,0.054432215083146,0.0032894737432879,0.0032894738527139,0.0032894737187444,0.0032894744278667,0.0032894736846815,0.4947100818404727,0.0032894737876297,0.0032894737507064,0.0032894737493919,0.003289473814962,0.088447239711742,0.0032894737284834,0.0032894736914356,0.3130683563324076,0.0032894739829047,0.630672587458031,0.6364895008076301,0.780120261164921,5.3137651821862346e-06,0.7434047815333882,0.3042825761925697,romantic,0.9,sadness,https://www.shazam.com/track/65773324/still
377,the keynotes,i don't know,1957,pop,capital fiction total apocalypticon fashion arise mist pandemic sweat collective press magnetic tragic agriculture collude pool fade plasma station soul arrive plaque justly world fragment entirety press cloth baptisms stain collateral agnation streets bare footprints exist nonexistence heavy streetlight move adoration onethousand actually remember warm embrace populace evolve shift stimuli present tense forthcoming past breath keynote understand connection hallow existence void furthest vacuum imagination fathom sweat walk road damnation breeze future starlight graze mindset mind aloft cloud stain floorboards press cultural stagnation accomplish life vilify character time faction world cross glow watt light bulb refuse associate blue tint oneself feel real pride help feel like future decline pass stun cross lips conceal lose vast field apathy disguise risk lose know want care learn word sense slightest support need wish worse pity revolt learn waste precious emotion square meals truth secretly sicken society indulge witness beautiful destruction make fear deep masochist plead worst direct vicinity explore reactions populace longer stand premise live world reject statements cornholed imagination dreary depress spectrum effect like smog power plant glass pane spectacle defy expectations fact write good whiskey shout self understand breakthrough ramble fuck room sweat,191,0.0007412898506428,0.2428729152198386,0.3884501923235356,0.0007412898872589,0.0007412898912634,0.0007412898979897,0.0007412899402107,0.0007412898990445,0.0246233742526952,0.0230591878772169,0.0414443748854986,0.1279973179157571,0.0007412898616466,0.0770879818379024,0.0007412899067636,0.0516435474427234,0.4638795624390772,0.7359946670768914,0.844377353792524,2.9251012145748984e-05,0.8928276999175597,0.6796696753692407,world/life,0.9,anger,https://www.shazam.com/track/63598015/i-dont-know
378,pradeep kumar,suno sunaoon tumhen ek kahani,1957,pop,time fight flip coin right gamble right arbitrarily resolve fight style gamble head tail lose head tail lose news play card deal play load dice roulette wheel pick race like see like slot machine match match money money know odds flip baby flip coin go change gamble game dealer load dice stack deck odds want flip right know head tail lose head tail lose news head tail lose head tail lose news,72,0.0271934603336401,0.1937485898069953,0.001196172389352,0.0759310920503332,0.0011961722615549,0.0011961722532556,0.0011961722530468,0.0011961723582651,0.3248234510640274,0.0011961723072936,0.2168559849167057,0.0011961722691069,0.001196172257947,0.0011961723130736,0.0011961722753521,0.0011961723628565,0.7097368136033794,0.6647180986077994,0.9779116244092616,0.0,0.651690024732069,0.1911659303073329,obscene,0.9,anger,https://www.shazam.com/track/440393778/suno-sunaoon-tumhen-ek-kahani
384,norrie paramor,i'll see you in my dreams,1957,pop,purple dusk twilight time steal meadows heart high little star climb remind apart wander away leave song stardust yesterday music years go wonder spend lonely nights dream song haunt reverie kiss inspiration long consolation stardust song garden wall star bright arm nightingale tell fairytale paradise roses grow dream vain heart remain stardust memory refrain,54,0.0014619883265141,0.0014619883529987,0.144394696470172,0.0014619884897584,0.0014619883048821,0.0353321880103097,0.0665885876891129,0.0014619884374102,0.0014619883360311,0.1779821521157921,0.0014619883611981,0.180838472969566,0.0014619883153992,0.0014619883202231,0.3758580541039486,0.0014619884217637,0.0707245748944005,0.4623490500730711,0.9759035902646488,0.7085020242914979,0.0682192910140148,0.1461194784061323,sadness,0.9,anger,https://www.shazam.com/track/60158306/ill-see-you-in-my-dreams
387,les paul,"i surrender, dear",1957,pop,play game stay away cost surrender dear proud pose cause deep heart surrender dear little mean things game lend spice woo care blame star appear shadow fall hear poor heart life surrender dear life surrender dear,36,0.0019493177495917,0.0019493178054228,0.201661884998358,0.0019493177631747,0.0019493177489453,0.0930213487838761,0.1711812983830253,0.0019493179229129,0.0019493178726769,0.0563786920174385,0.0019493178225624,0.001949317965104,0.0019493179428954,0.0019493178231865,0.450466326380432,0.0019493177415481,0.3923968374309542,0.6239007255852114,0.8955822244801451,0.7672064777327935,0.257007419620775,0.2732505759939649,sadness,0.9,joy,https://www.shazam.com/track/82811540/i-surrender-dear
388,esquivel!,titulos principio,1957,pop,circle tonight hump moon tonight gonna wear dancin shoe tonight gonna time tonight tonight tonight tonight girl lightning underneath skirt boys touch morning gonna hurt wonder tonight tonight tonight tonight gonna catch cloud tonight cloud gonna catch cloud tonight cloud tonight hold baby tonight sing dance baby sing hold tonight baby sing tonight tell lie work right gonna wear dancin shoe tonight probably fool tonight tonight tonight tonight tonight right right tonight,72,0.0486827836182299,0.0007739938327666,0.0007739938147346,0.430837710693542,0.0007739938088646,0.0007739938862245,0.0386434002199864,0.0619882019013421,0.0007739938376657,0.0487778808274202,0.1100576553031154,0.1380456625878629,0.0007739938086881,0.0186740817311023,0.0007739938787863,0.0007739938169743,0.3317448283331528,0.6209265953900982,0.2218867689626194,0.5769230769230769,0.1127370156636438,0.461444641714536,night/time,0.9,joy,https://www.shazam.com/track/60605084/titulos-principios
390,the platters,in the middle of nowhere,1957,pop,leave cry middle deny lose road keep turn keep burn yearn heaven know leave hop middle gropin heart stone leave unturned return middle heaven know leave hop middle gropin heart stone leave unturned return middle heaven know heaven know heaven know heaven know,43,0.0013850415712365,0.0013850416081337,0.0013850415892988,0.0013850415729299,0.001385041556943,0.0013850415626022,0.001385041576888,0.1567008635018272,0.0013850415778762,0.0013850415686745,0.1936511550331467,0.2990999358867975,0.0013850415966196,0.0013850415669164,0.3032309243139256,0.0013850415545221,0.6924076681468645,0.7548137322770043,0.8132528245510288,1.4878542510121455e-05,0.7485572959604286,0.4974818032354964,sadness,0.9,fear,https://www.shazam.com/track/125744446/in-the-middle-of-nowhere
394,the platters,you are too beautiful,1957,pop,beautiful dear true fool beauty fool feel bind beautiful fool eye stand share care compare kiss theirs hand faithful sense duty beautiful fool beauty beautiful fool beauty,27,0.0021929824641512,0.0021929826081439,0.0021929825564602,0.0021929824642645,0.002192982456349,0.00219298247968,0.2149996818451702,0.002192982591184,0.0021929824807216,0.0021929824730265,0.0021929825053485,0.0021929825736943,0.0021929825097949,0.363914815341016,0.3859977826333193,0.002192982580208,0.2765081771905123,0.6218496013127195,0.7439756465618942,0.0,0.1652926628194558,0.2402165112664178,sadness,0.9,joy,https://www.shazam.com/track/132627097/you-are-too-beautiful
396,lavern baker,that's all i need,1957,pop,baby lock miss girl song girl dike like like boys pull hair good hard share marry thirteen years acapulco gold bong reload white shark white widow white rhino hook ponics know skunk herer super silver haze smoke regularly fuckin days mangolia edno bubble blueberry name mind time look dead green eye mesmerize fluffy paradise vaporize flight breezy comin easy make right stuff optimos cereal laugh like comical abominable like snowman humungous blow fuck real dope nigga tell shit favorite rappers game hella scary mayne want bake beat tough naked mind time homies play game bong interest blindfold guess strand hydro cess orange crush maybe black widow blowin endo galendo smoke push sticky purple kush speak burn bush barren ebola endosia grow ranch roza bionic chronic hydroponic weed bitch vomit true leave bong steam cleaner need make life complete know love make mind time brain thang,145,0.0157454011335853,0.1154528962081574,0.0908201318008236,0.066050009651945,0.0007112375905583,0.0007112375675057,0.0206226986619894,0.0881020435483109,0.3422144769422062,0.0208873555018948,0.0007112376044825,0.0493094321729196,0.0007112375597061,0.1544353636299156,0.0007112375806091,0.0204468561626604,0.7552258204267303,0.6802810040253313,0.844377353792524,0.0,0.9649629018961252,0.274251608258436,obscene,0.9,anger,https://www.shazam.com/track/5148901/thats-all-i-need
397,ghantasala,aagaya veedhiyil,1958,pop,white collar devil slave know fight young young white collar devil fight young young shoot callers high global elite globalist fight bind defeat power crazy fool white house home beast white collar devil sit high place try infiltrate race race run try place blind compete illuminati game civilian slave young till grave need need fear fear white collar devil slave know fight young young white collar devil fight young young wicked try police earth try away plant fear mind herd mass smaller come live dread call live dead write word read fight come drop head lucifer flee beat shall lucifer flee valley wicked good shall prevail white collar devil slave know fight young young white collar devil fight young young,120,0.0006119951460323,0.5622664215975589,0.0006119951361691,0.0006119951159554,0.0171892055296088,0.0006119951121886,0.0006119951114518,0.0855153823221026,0.000611995140754,0.0006119951559454,0.0892422718259408,0.0006119951493589,0.2228899564913543,0.0006119951140691,0.0149408253870687,0.000611995249347,0.4173074840246941,0.4771427838884187,0.9829317097707932,0.6902834008097166,0.8629431162407254,0.2151907046546398,violence,0.8857142857142857,anger,https://www.shazam.com/track/87451456/aagaya-veedhiyil
401,the platters,don't blame me,1958,pop,blame fall spell help blame things conceal thrill feel blame help doggoned moon make need like blame kiss sweet kiss blame charm melt arm blame,25,0.0025062656819851,0.0025062656974727,0.0025062659638599,0.0025062656745218,0.0025062662200394,0.0750638940392929,0.2584456429479626,0.0025062660695197,0.0025062657110611,0.0025062656958996,0.0025062656768941,0.0597559443289297,0.0025062656641606,0.1062207541538306,0.4654260435719071,0.0025062658944139,0.3274125419690242,0.5770325359587724,0.8092367562618035,1.1437246963562754e-06,0.3167765869744435,0.3293083828043477,sadness,0.8857142857142857,joy,https://www.shazam.com/track/10504790/dont-blame-me
402,perry como,between the devil and the deep blue sea,1958,pop,want hate lose devil deep blue forgive cause forget devil deep blue ought cross list come knockin door fate heart twist runnin hate guess devil deep blue instrumental bridge devil deep blue instrumental bridge devil deep blue ought cross list come knockin door fate heart twist runnin hate guess devil deep blue devil deep blue deep blue revue rhythmmania,59,0.0010526316501929,0.4218992157646962,0.0010526316479403,0.0010526315896763,0.0010526315840898,0.0010526315815802,0.0010526315854403,0.0010526316770694,0.0010526316208753,0.187561779560084,0.0010526316127797,0.001052631598909,0.00105263158174,0.001052631587682,0.1955678501631301,0.0010526315807192,0.6458355897324813,0.594441453221547,0.8965862415524515,1.1740890688259108e-06,0.6908491343775762,0.2302061886217067,violence,0.8857142857142857,joy,https://www.shazam.com/track/10743341/between-the-devil-and-the-deep-blue-sea
404,perry como,in the garden,1958,pop,come garden roses voice hear fall disclose walk talk tell share tarry know speak sound voice sweet bird hush sing give heart ring walk talk tell share tarry know share tarry know,32,0.0020242916342977,0.0020242915599104,0.0020242917078106,0.0020242915021191,0.0020242915014647,0.0020242915038484,0.0020242917192548,0.4083506499800666,0.002024291529132,0.3481123764575028,0.002024291540282,0.0020242915567064,0.0020242915176336,0.002024291521885,0.2111483087509646,0.002024291499855,0.1790317339976172,0.4469656180293823,0.9919678634215496,0.0014777327935222,0.1292250618301731,0.0846560973676054,music,0.8857142857142857,joy,https://www.shazam.com/track/10743336/in-the-garden
407,perry como,he's got the whole world in his hands,1958,pop,world hand wide world hand world hand world hand little tiny baby hand little tiny baby hand little tiny baby hand world hand brother hand sister hand brother hand world hand everybody hand everybody hand everybody hand world hand world hand world hand world hand world hand,47,0.0679574355514987,0.0011695906674167,0.2812226334567236,0.0011695906444732,0.0678448231386344,0.1407532622883115,0.4258475763801395,0.0011695906448825,0.0011695906559808,0.0011695906432748,0.0011695906662379,0.0011695906796824,0.0011695906816271,0.0011695906654151,0.0011695906537701,0.0011695906432748,0.6826600238275752,0.5098325769812577,0.9487951293123787,0.0,0.4507419620774938,0.0740451553642115,romantic,0.8857142857142857,anger,https://www.shazam.com/track/69329744/hes-got-the-whole-world-in-his-hands
408,perry como,birth of the blues,1958,pop,people long searchin diff rent tune croon rhythm start swayin know blue begin hear breeze tree singin weird melodies start blue jail come wail downhearted frail play blue whippoorwill take note whippoorwill whippoorwill whippoorwill push horn till wear blue note whippoorwill whippoorwill whippoorwill nurse rehearse give news southland give birth blue shout wonderful news breeze tree wail jail buzz cousin nightin southland hello hello give birth blue music,68,0.001422475167753,0.0014224752013484,0.1595839938506228,0.0014224751795358,0.0014224751128622,0.0014224751325687,0.0014224751744495,0.0014224752315521,0.0014224751841791,0.6359435377402494,0.0014224752737587,0.0014224751686469,0.119970345035866,0.0014224752199386,0.0014224752494026,0.0014224751258086,0.3750676919744395,0.6389764889880265,0.8945782074078388,5.41497975708502e-06,0.3899422918384172,0.2872650276965606,music,0.8857142857142857,joy,https://www.shazam.com/track/10743349/birth-of-the-blues
410,johnny mathis,where can i go?,1958,pop,simply touch sacred divine hold kiss strong turn strongest tide sigh wild inside want darling want darling tooo,18,0.0040485830036431,0.0040485831967163,0.0040485830878205,0.0040485830413182,0.0040485830035395,0.0040485830060905,0.5271195333057261,0.0040485831177133,0.0040485830599046,0.0040485830026033,0.1057928504507126,0.0040485837181227,0.0040485832374129,0.0040485830292583,0.1484641325188443,0.0040485832911017,0.1584533737680061,0.6136194651693458,0.9216866683601088,0.0002884615384615,0.1343775762572135,0.3132918665728098,romantic,0.8857142857142857,fear,https://www.shazam.com/track/55048666/where-can-i-go
411,張露,夢斷巫山,1958,pop,remember remember thumb yeah baby time come baby free girl baby free girl remember boss remember touch butt remember count bless yeah mouth shut yeah right sugar dazzle dazzle moon victim longer slave longer crawl longer suffer longer stall live reason go walk table longer,45,0.1627373992590928,0.1334445683950994,0.3156118758982079,0.0014224752565463,0.0954057612033573,0.1003284212365384,0.0014224753171639,0.0014224751515404,0.0014224751536694,0.001422475148106,0.0014224752189617,0.0410496369518723,0.0727882633422707,0.0629868463102328,0.0014224752124013,0.0014224754136348,0.4118921260695332,0.6382585954926543,0.9096384634924332,0.0007914979757085,0.5939818631492167,0.3833641250857883,world/life,0.8857142857142857,anger,https://www.shazam.com/track/370428242/%E5%A4%A2%E6%96%B7%E5%B7%AB%E5%B1%B1
413,張露,你去了那裡,1958,pop,right outside lazy summer home time soul critic right outside lazy gate winter summer home wonder nutthatch winter wing mile long carry away eye world heart beach homeland thoughts discover song morning bring heart season even songs come redeemer slowly fade away follow wagon load seed silent burst bloom decay night come quiet close heel eye world heart beach homeland thoughts discover song morning bring heart season even songs live particular visit country live home ride horse walk songs hear songs eye world heart beach homeland thoughts discover song morning bring heart season even songs,95,0.0007855459821826,0.0007855460001853,0.1133736909096076,0.0620544101972997,0.0007855459584812,0.0007855459585562,0.0007855459745498,0.0007855459698529,0.0007855459626927,0.4023461821834604,0.0852174096084397,0.111744263428527,0.0007855459648349,0.0007855459655372,0.2150519460584447,0.0007855459845202,0.559189862449908,0.6571802169063917,0.9377509415170096,6.821862348178138e-06,0.8464550700741962,0.4594425771855936,music,0.8857142857142857,anger,https://www.shazam.com/track/69892130/%E4%BD%A0%E5%8E%BB%E4%BA%86%E9%82%A3%E8%A3%A1
414,frankie laine,mona lisa,1958,pop,name like lady mystic smile cause lonely blame strangeness smile smile tempt lover hide break heart dream bring doorstep warm real cold lonely lovely work smile tempt lover hide break heart dream bring doorstep warm real cold lonely lovely work,40,0.0326361447002468,0.0015037594770598,0.0015037594432078,0.001503759408414,0.0015037594063283,0.0605901195685738,0.281641994894861,0.0015037594391281,0.0015037595244383,0.0888180364269198,0.001503759585759,0.0015037594610617,0.0015037594619264,0.0015037596428178,0.4554865573007128,0.0612782739755618,0.2050254521823892,0.6048509089044432,0.9126505147093522,3.279352226720648e-05,0.1570486397361912,0.2702474792005516,sadness,0.8857142857142857,anger,https://www.shazam.com/track/59218812/mona-lisa-with-michel-legrand-his-orchestra
415,a. m. rajah,inbamae pongumae,1958,pop,stand doubt know true tear understand state feel bless hold hand room heart unlock door open world away home life think eye search arm kiss wait lose word heart close beauty live know walk lonely watch lovers come fate find salvation soul,42,0.0013157895787233,0.0013157895854337,0.3325263974662099,0.0013157895347587,0.0013157894782065,0.001315789499059,0.1753545513362706,0.0013157895896622,0.0013157895244031,0.0328687934453275,0.001315789556876,0.0013157895613016,0.001315789571528,0.0013157895170671,0.4395134147121795,0.0013157895532013,0.3902306942488899,0.6759223649462861,0.9889558122046308,0.1406882591093117,0.6784830997526793,0.3032815439280986,sadness,0.8857142857142857,sadness,https://www.shazam.com/track/45817687/inbamae-pongumae
416,t. m. soundararajan,enna vendum,1958,pop,girl friend swag sauce drip swagu girl friends swag sauce drip swagu young ready tell girls slow away tell tomorrow tonight speakers knock morning light cause like party cause like party cause like party touch drive crazy explain feel radio night belong hold close care care talk tomorrow cause tonight night ohohohoh music knock morning light cause like party scene degrees worry fuck niggas worry homeboy name butter homeboy nigga name cheese fuck baby milk till drip knees spit shit reallo brain brillo kiddo look make feel think hero food court eat gyros yesterday single morning pray grandmom forget mean study beat talk girl fuck pshh cause remember nute fell black like have cousin blue like rent cream like love yeah away tell tomorrow cause tonight night ohohohoh music knock morning light cause like party cause like party cause like party girl friend swag sauce drip swagu girl friends swag sauce drip swagu,153,0.0133865681816899,0.0004699248447369,0.0270899697293848,0.129547936945836,0.0100483621187037,0.0004699248697592,0.0281911509263517,0.1246158685767158,0.3457912775159736,0.0505537243373396,0.0004699248407394,0.0211283618459245,0.000469924837451,0.1844595121278115,0.033340850254309,0.0285569435735307,0.4497996317556592,0.5671102222905929,0.9327308561554782,0.004493927125506,0.9165292662819454,0.3993806413173263,obscene,0.8857142857142857,anger,https://www.shazam.com/track/111275078/enna-vendum
419,maria koterbska,cowboy jackie,1958,pop,feel night slip away toss turn like ship lose look eye youve hurt hold close like time cause thats theres reason cause need leave swear sorrow pain need sleep forever swear need world cold dont know youre reach theres hold time rush look eye hold close theres reason cause need leave swear sorrow pain need sleep forever swear lonely need need long long need crawl change need theres reason cause need,71,0.0008354218955721,0.0008354219580213,0.101066285816181,0.1166114420407746,0.1718980407815153,0.0008354218899507,0.0394678568630461,0.00083542194288,0.0008354219188702,0.0008354218954879,0.0008354219032645,0.0471556408155684,0.000835421901482,0.0652279818433427,0.4121615595306616,0.0008354219242307,0.7313982454240225,0.5760326128759325,0.9738955561200364,0.0001538461538461,0.6403544929925803,0.208183478803342,sadness,0.8857142857142857,sadness,https://www.shazam.com/track/75526278/cowboy-jackie
425,ricky nelson,unchained melody,1958,pop,darling hungred touch long lonely time time go slowly time need need speed darling hungred touch long lonely time time go slowly time need need speed,26,0.0022883295302636,0.0022883295429591,0.0022883295435468,0.505625110137906,0.1656644690978569,0.0022883295237075,0.2040250581133039,0.0022883295404575,0.0022883295292616,0.0022883295579361,0.0022883295408159,0.0022883295592673,0.0022883295194677,0.002288329520817,0.002288329862472,0.0903604193145502,0.3154987544676703,0.5337281747557879,0.7751001758033895,7.307692307692307e-05,0.3023495465787304,0.1160885104719987,night/time,0.8857142857142857,sadness,https://www.shazam.com/track/47139416/unchained-melody
426,frankie laine,"rose, rose, i love you",1958,pop,ache heart future stand jetty steamer move away malaya stay eastern crowd dozens go rickshaw street cabaret hear life shall remember oriental music arm perfume flower tresses lotusscented breeze sway palm almond eye fragrant slender neath tropical sky cross seas home distant shore life shall remember oriental music arm perfume flower tresses lotusscented breeze sway palm leave ship kiss farewell nothin east east worlds apart leave leave heart ache heart future stand jetty steamer move away malaya stay stay,79,0.0011695906540404,0.001169590710068,0.156222032652414,0.0011695906790808,0.001169590643286,0.001169590652533,0.0651724212252656,0.0011695906640108,0.0281012071763175,0.181858839599018,0.0011695907633468,0.1193316564225837,0.0610040626247821,0.0011695906611428,0.3074748843458414,0.00116959072252,0.2970865374201235,0.5513165653924056,0.804216670900272,0.0,0.9422918384171476,0.3152939311017521,sadness,0.8857142857142857,sadness,https://www.shazam.com/track/42025056/rose-rose-i-love-you
429,bobby darin,talk to me something,1958,pop,talk understand talk understand talk sweetly long year completely talk hold hand talk whisper talk whisper talk hold hand talk word long hear,23,0.0023923445096676,0.0023923445339324,0.0023923445440347,0.0023923448167275,0.0023923445001715,0.0023923445252713,0.3211859278623074,0.5316523794433929,0.0023923445549504,0.1088841800940491,0.0023923445530427,0.0023923445176375,0.0023923445202923,0.002392344521278,0.0023923445086956,0.0023923445001145,0.1692840896783277,0.503474091736533,0.8634536781663437,0.0,0.3075020610057708,0.1641380591666125,romantic,0.8857142857142857,anger,https://www.shazam.com/track/271295285/talk-to-me-something
440,ricky nelson,there goes my baby,1958,pop,go baby goin ride yeah go baby goin ride know lonesome talkin telephone awww talkin telephone lonely cause home time wastin talkin bout yeah fight dirty awww fight dirty talkin woman like talkin hollow yeah go baby goin ride awww go baby goin ride yeah know lonesome cause time wastin talkin bout go baby goin ride awww go baby goin ride yeah know lonesome cause yeah know lonesome,68,0.1245454644012736,0.0241862294345521,0.0008488964519767,0.037741260891567,0.1088963685725505,0.0746971404564548,0.0008488964909039,0.0008488964969156,0.3009276182539337,0.1276055971280229,0.1106919063888037,0.0008488964379543,0.0008488964424793,0.0008488964572642,0.0008488964719297,0.0822194498846234,0.598180439727066,0.6570263825859548,0.4979914638468513,0.0,0.8969497114591921,0.6756655463113562,obscene,0.8857142857142857,anger,https://www.shazam.com/track/74266351/there-goes-my-baby
442,the everly brothers,"oh, so many years",1958,pop,years love know know keep lock inside heart smile tear darling love years night lonely room dear pray things turn right appear brush away tear darling love years pretend life dear time heart long near darling love years maybe fate lead path meet free anew sweet kiss dear lips banish fear darling love years,54,0.0010526315905251,0.0010526316261045,0.2191717841504676,0.0744542566472581,0.0010526315857707,0.0010526316026639,0.4073527774687731,0.0010526316761057,0.0010526315987854,0.0010526315938054,0.0010526316148133,0.0010526316265462,0.0226899545545408,0.0010526316004428,0.2615943847363182,0.0010526315815105,0.4010614101592116,0.5092172396995103,0.8433733367202176,0.0,0.4414674361088211,0.1481215429350746,romantic,0.8857142857142857,joy,https://www.shazam.com/track/62964833/oh-so-many-years
443,johnny mathis,when i am with you,1958,pop,dream dream come true sigh meet sweet occasion angels won抰 persuasion wish instrumental interlude pick wish,16,0.004385965847315,0.0043859650161073,0.0043859651233014,0.0043859649846312,0.0043859649483313,0.0043859649386184,0.3535080192935739,0.0043859650661643,0.0043859650616656,0.0043859651039517,0.106544279329904,0.2754851324479536,0.004385965014896,0.004385965001673,0.1986730927914087,0.0043859649146394,0.2386006715043864,0.6918954952183165,0.8574295757325059,6.336032388663968e-05,0.2549464138499588,0.478462190210545,romantic,0.8857142857142857,fear,https://www.shazam.com/track/10759855/when-i-am-with-you
